연번,자치구,주소,X좌표,Y좌표
12471,마포구,마포구 신수동 1-1학,194548.2507,550045.023
12472,마포구,마포구 서교동 633-1 대,192504.6653,550714.3032
12473,마포구,마포구 서교동 633-1 대,192504.6653,550714.3032
12474,마포구,마포구 서교동 467-5도,192508.4815,550698.4876
12475,마포구,마포구 서교동 634-5 대,192484.2577,550689.5487
12476,마포구,마포구 연남동 369-8도,192887.0859,551400.1436
12477,마포구,마포구 성산동 151-5임,192013.8625,551994.0125
12478,마포구,마포구 연남동 218-12대,193571.371,551413.4229
12479,마포구,마포구 서교동 634-5 대,192483.6253,550707.2959
12480,마포구,마포구 서교동 634-5 대,192483.6253,550707.2959
12481,마포구,마포구 신수동 115-13도,194195.3125,549493.0812
12482,마포구,마포구 신수동 115-15대,194185.1039,549526.5089
12483,마포구,마포구 상암동 1707 도,190527.5875,553065.5375
12484,마포구,마포구 상암동 2-243대,190623.0762,552994.2178
12485,마포구,마포구 도화동 17-25대,195505.2017,549256.1686
12486,마포구,마포구 도화동 293-5 도,195345.9937,548983.9598
12487,마포구,마포구 염리동 139-50도,195199.8012,549427.8221
12488,마포구,마포구 대흥동 36-35도,194870.4918,549631.4018
12489,마포구,마포구 상암동 83대,190115.5467,552937.9385
12490,마포구,마포구 서교동 산11-59임,192343.8726,550927.011
12491,마포구,마포구 상수동 42-6대,193611.3125,549585.575
12492,마포구,마포구 대흥동 45-33대,194873.9918,549646.1518
12493,마포구,마포구 서교동 487 대,192574.3821,550593.9162
12494,마포구,마포구 서교동 487 대,192574.3821,550593.9162
12495,마포구,마포구 서교동 467-5도,192536.7091,550623.094
12496,마포구,마포구 서교동 450-5 도,192542.3013,550611.719
12497,마포구,마포구 서교동 450-5 도,192542.3013,550611.719
12498,마포구,마포구 서교동 450-5 도,192557.4211,550620.7403
12499,마포구,마포구 서교동 450-5 도,192557.4211,550620.7403
12500,마포구,마포구 도화동 370-4 대,195484.9017,549275.9686
12501,마포구,마포구 도화동 370-4 대,195471.5019,549275.9695
12502,마포구,마포구 도화동 370-4 대,195462.601,549262.3687
12503,마포구,마포구 신공덕동 460 대,195974.1125,549460
12504,마포구,마포구 서교동 469-49대,192217.9824,550548.1781
12505,마포구,마포구 서교동 487 대,192571.075,550616.8687
12506,마포구,마포구 서교동 487 대,192538.8875,550593.0562
12507,마포구,마포구 마포동 170-18대,195128.5,548851.8687
12508,마포구,마포구 마포동 174-3 대,195105.2631,548840.1295
12509,마포구,마포구 대흥동 22-29대,195025.2375,550074.5187
12510,마포구,마포구 대흥동 22-153전,195049.2065,550059.4853
12511,마포구,마포구 신공덕동 253-42대,195804.6565,549323.0483
12512,마포구,마포구 성산동 196-2 천,191666.023,551301.3335
12513,마포구,마포구 망원동 196-2 천,191635.2146,551287.6015
12514,마포구,마포구 성산동 661 대,190608.5119,551997.5812
12515,마포구,마포구 성산동 661 대,190598.3,552002.975
12516,마포구,마포구 상암동 1608 공,190482.5092,553100.4708
12517,마포구,마포구 아현동 613-18대,196024.4744,550105.7084
12518,마포구,마포구 망원동 433-3대,191324.4399,550810.9029
12519,마포구,마포구 망원동 414-47도,191659.7311,550898.1855
12520,마포구,마포구 망원동 414-49도,191664.2123,550881.7735
12521,마포구,마포구 공덕동 371 대,195662.1323,549361.7866
12522,마포구,마포구 공덕동 371 대,195662.1323,549361.7866
12523,마포구,마포구 도화동 169-39철,195422.721,549056.3642
12524,마포구,마포구 도화동 169-12철,195418.0286,549075.1372
12525,마포구,마포구 도화동 169-12철,195418.0286,549075.1372
12526,마포구,마포구 공덕동 613-6대,196051.9227,550084.711
12527,마포구,마포구 성산동 154-24대,192512.3563,552083.1844
12528,마포구,마포구 망원동 438-9대,191055.9131,550741.6623
12529,마포구,마포구 망원동 438-9대,191055.9131,550741.6623
12530,마포구,마포구 망원동 438-9대,191066.1949,550730.2146
12531,마포구,마포구 망원동 438-9대,191066.1949,550730.2146
12532,마포구,마포구 망원동 438-8대,191075.2508,550745.8714
12533,마포구,마포구 망원동 438-8대,191075.2508,550745.8714
12534,마포구,마포구 망원동 438-8대,191091.4835,550733.2537
12535,마포구,마포구 망원동 438-8대,191091.4835,550733.2537
12536,마포구,마포구 성산동 610-11 도,192613.9799,551217.9422
12537,마포구,마포구 성산동 661 대,190625.8112,552026.8403
12538,마포구,마포구 상암동 400전,189941.4192,552744.9831
12539,마포구,마포구 상암동 산22임,189959.2,552772.425
12540,마포구,마포구 상암동 1726 도,190000.4625,552739.2875
12541,마포구,마포구 상암동 산4-1임,190527.6175,552744.0141
12542,마포구,마포구 성산동 515-44답,190727.2125,551906.4875
12543,마포구,마포구 상암동 1647 대,190131.6426,552643.1443
12544,마포구,마포구 상암동 1647 대,190112.6357,552643.5471
12545,마포구,마포구 상암동 1724 도,190113.1657,552596.6255
12546,마포구,마포구 염리동 521 대,195075.1498,549297.9018
12547,마포구,마포구 염리동 521 대,195075.1498,549297.9018
12548,마포구,마포구 공덕동 168대,195857.4125,549668.4687
12549,마포구,마포구 성산동 405 천,191078.1498,551598.2507
12550,마포구,마포구 성산동 405 천,191072.8398,551610.8995
12551,마포구,마포구 성산동 405 천,191077.8913,551628.1023
12552,마포구,마포구 성산동 405 천,191101.7345,551601.9405
12553,마포구,마포구 성산동 141-6 도,192628.3624,551989.5856
12554,마포구,마포구 연남동 124-271대,192654.8375,551999.025
12555,마포구,마포구 연남동 105-37대,192669.0093,551981.38
12556,마포구,마포구 연남동 105-37대,192669.0093,551981.38
12557,마포구,마포구 중동 379 대,192178.5786,552245.1155
12558,마포구,마포구 성산동 379 대,192304.5115,552164.6104
12559,마포구,마포구 중동 385-39대,191675.6174,552539.1987
12560,마포구,마포구 중동 385-15대,191678.8289,552557.5361
12561,마포구,마포구 중동 385-39대,191666.3961,552543.7553
12562,마포구,마포구 합정동 432-35대,191895.4817,550088.046
12563,마포구,마포구 연남동 105-37대,192657.4093,551963.38
12564,마포구,마포구 연남동 105-37대,192657.4093,551963.38
12565,마포구,마포구 용강동 62-15 대,194539.8,549317.7062
12566,마포구,마포구 공덕동 373-4대,195677.6733,549432.6644
12567,마포구,마포구 공덕동 242-75대,195911.5625,549447.6562
12568,마포구,마포구 신공덕동 240-13 도,195915.9617,549425.5988
12569,마포구,마포구 서교동 479-7대,192275.0352,550277.261
12570,마포구,마포구 서교동 473-15도,192201.1028,550553.0879
12571,마포구,마포구 합정동 473-29대,192176.3815,550512.7973
12572,마포구,마포구 합정동 473-31도,192191.3073,550511.3781
12573,마포구,마포구 서교동 469-30대,192219.8009,550525.4176
12574,마포구,마포구 동교동 229-55대,193280.7858,551175.9569
12575,마포구,마포구 동교동 197-26도,193098.9814,550837.1634
12576,마포구,마포구 상암동 1049철,190444.4757,553309.8123
12577,마포구,마포구 상암동 330-9대,190404.1625,553560.9062
12578,마포구,마포구 동교동 100-135대,193944.9178,550812.8431
12579,마포구,마포구 염리동 520대,195241.1,549602.0312
12580,마포구,마포구 동교동 229-59대,193262.6689,551157.3601
12581,마포구,마포구 상암동 1694-4 도,189569.65,553500.0687
12582,마포구,마포구 동교동 228-60도,193277.0364,551148.8716
12583,마포구,마포구 상암동 1582 학,189593.9978,553488.3306
12584,마포구,마포구 대흥동 22-37대,195021.3452,550059.2974
12585,마포구,마포구 아현동 142-1대,196041.7969,550869.4063
12586,마포구,마포구 아현동 142-1대,196041.7969,550869.4063
12587,마포구,마포구 합정동 419도,192290.0188,550092.7665
12588,마포구,마포구 신공덕동 113-25구,196137.775,549569.0562
12589,마포구,마포구 상암동 1582 학,189605.409,553498.0109
12590,마포구,마포구 대흥동 142-20대,195171.3586,549438.9858
12591,마포구,마포구 동교동 117-2도,193478.1087,551042.8848
12592,마포구,마포구 도화동 560 대,195328.271,548967.4332
12593,마포구,마포구 염리동 520대,195252.6221,549622.5955
12594,마포구,마포구 염리동 520대,195261.3112,549618.3512
12595,마포구,마포구 연남동 229-51대,193259.6694,551185.0754
12596,마포구,마포구 합정동 381-12도,191757.6198,550344.2151
12597,마포구,마포구 서교동 353-6대,192860.6031,550273.8509
12598,마포구,마포구 아현동 608대,196364.6302,550861.5241
12599,마포구,마포구 아현동 164-4대,195789.0311,550836.4679
12600,마포구,마포구 아현동 164-22대,195733.35,550848.4312
12601,마포구,마포구 동교동 100-135대,193957.2625,550799.9187
12602,마포구,마포구 상암동 1694-4 도,189584.6081,553508.1438
12603,마포구,마포구 망원동 57-151대,191751.0509,550357.6827
12604,마포구,마포구 망원동 431-9도,191198.2091,550777.8121
12605,마포구,마포구 성산동 617-8 대,192602.6737,551221.8509
12606,마포구,마포구 성산동 13-13도,192581.368,551190.9
12607,마포구,마포구 성산동 619-4 대,192596.461,551181.7085
12608,마포구,마포구 성산동 290-2 잡,192510.4988,552063.368
12609,마포구,마포구 성산동 619-7 도,192624.0788,551191.4137
12610,마포구,마포구 염리동 520대,195239.9662,549631.8264
12611,마포구,마포구 도화동 385-223대,195405.1759,549316.5113
12612,마포구,마포구 대흥동 144 대,195230.973,550775.4362
12613,마포구,마포구 성산동 618-11 대,192624.5306,551204.7089
12614,마포구,마포구 성산동 620-3 대,192611.869,551173.3193
12615,마포구,마포구 합정동 ,192284.7625,549573.3937
12616,마포구,마포구 서교동 191도,193796.4375,550561.7937
12617,마포구,마포구 서교동 502-7대,193842.3125,550596.8187
12618,마포구,마포구 서교동 349도,193824.4703,550599.9477
12619,마포구,마포구 공덕동 650-63 도,196063.0282,550112.4573
12620,마포구,마포구 대흥동 298-8 도,194679.7957,549575.1795
12621,마포구,마포구 대흥동 803 대,194661.6375,549516.8562
12622,마포구,마포구 도화동 169-12철,195451.6875,549078.7312
12623,마포구,마포구 도화동 169-12철,195402.3125,549092.1562
12624,마포구,마포구 상암동 1607-1 대,190501.4673,553047.7046
12625,마포구,마포구 상암동 1607-1 대,190478.9248,553037.9053
12626,마포구,마포구 상암동 129-1답,190465.105,553059.6256
12627,마포구,마포구 상암동 398전,189975.3027,552719.5738
12628,마포구,마포구 상암동 1647 대,190143.1125,552608.9187
12629,마포구,마포구 성산동 661 대,190573.6547,552028.7375
12630,서대문구,서대문구 홍제동 8-816대,195521.7358,555190.9395
12631,서대문구,서대문구 홍제동 455대,195110.0378,554681.5242
12632,서대문구,서대문구 홍은동 8-103대,195451.7597,555558.1991
12633,서대문구,서대문구 북가좌동 325-16대,192121.1339,553279.9645
12634,서대문구,서대문구 북가좌동 179-7대,191482.6394,553030.2608
12635,서대문구,서대문구 북가좌동 179-7대,191483.5907,553020.6035
12636,서대문구,서대문구 연희동 산26-159 임,193934.7783,553104.9363
12637,서대문구,서대문구 홍제동 산1-1임,195739.0375,553442.0312
12638,서대문구,서대문구 북가좌동 376-17학,191800.57,552891.9039
12639,서대문구,서대문구 홍은동 산26-171임,193753.321,553277.4193
12640,서대문구,서대문구 연희동 169-1도,194276.5035,552872.2199
12641,서대문구,서대문구 북가좌동 80-186대,192148.8375,553002.1437
12642,서대문구,서대문구 충정로3가 185-10 대,196755.6578,551293.9292
12643,서대문구,서대문구 충정로3가 139-2도,196679.6887,551102.183
12644,서대문구,서대문구 남가좌동 50-3학,193057.8973,553116.2667
12645,서대문구,서대문구 남가좌동 410-31대,193392.0618,553001.7323
12646,서대문구,서대문구 연희동 414-11대,193538.5481,552838.201
12647,서대문구,서대문구 북가좌동 325-35대,192102.8547,553290.0269
12648,서대문구,서대문구 연희동 200-149대,193943.1543,552204.4612
12649,서대문구,서대문구 연희동 83-10도,193980.7936,552181.7145
12650,서대문구,서대문구 연희동 413-52대,193516.2,552835.7062
12651,서대문구,서대문구 충정로3가 99-2대,196809.3316,551410.5083
12652,서대문구,서대문구 북아현동 608대,196376.6431,550878.7081
12653,서대문구,서대문구 북아현동 134-38도,196150.9219,550879.9062
12654,서대문구,서대문구 홍은동 201-1대,194259.3,554111.3437
12655,서대문구,서대문구 홍제동 455대,195065.2332,554731.022
12656,서대문구,서대문구 창천동 134 학,194300.5625,551172.2437
12657,서대문구,서대문구 연희동 414-29도,193528.4773,552856.804
12658,서대문구,서대문구 충정로3가 129-21 도,196752.325,551096.3812
12659,서대문구,서대문구 충정로3가 120-2철,196665.5781,551116
12660,서대문구,서대문구 충정로3가 120-2철,196665.5781,551116
12661,서대문구,서대문구 북아현동 144-11대,196039.0812,550887.9596
12662,서대문구,서대문구 북아현동 123-41대,196158.3612,550892.2995
12663,서대문구,서대문구 충정로3가 99-13대,196802.1662,551401.08
12664,서대문구,서대문구 북아현동 134-38도,196140.5537,550901.7872
12665,서대문구,서대문구 북아현동 164-36대,195784.9875,550866.4437
12666,서대문구,서대문구 북아현동 164-38대,195777.9855,550853.6849
12667,서대문구,서대문구 북아현동 164-38대,195777.9855,550853.6849
12668,서대문구,서대문구 홍제동 459대,195470.3281,553893.5937
12669,서대문구,서대문구 홍제동 459대,195470.3281,553893.5937
12670,서대문구,서대문구 홍제동 286-5 학,195452.4875,554997.2062
